model,theta1_over_pi,theta2_over_pi,N_loc
BBH,0.024691358024691357,0.2222222222222222,0.08314204730747103
BBH,0.024691358024691357,0.24691358024691357,0.08503233612333826
BBH,0.024691358024691357,0.2716049382716049,0.086905944845575
BBH,0.024691358024691357,0.2962962962962963,0.08869115584380684
BBH,0.024691358024691357,0.32098765432098764,0.09031083037288698
BBH,0.024691358024691357,0.345679012345679,0.09168827447946645
BBH,0.024691358024691357,0.37037037037037035,0.09275444144873395
BBH,0.024691358024691357,0.3950617283950617,0.09345499613763243
BBH,0.024691358024691357,0.41975308641975306,0.09375534678236258
BBH,0.024691358024691357,0.4444444444444444,0.09364219892967893
BBH,0.024691358024691357,0.4691358024691358,0.09312163145416973
BBH,0.024691358024691357,0.49382716049382713,0.09221545101605216
BBH,0.024691358024691357,0.5185185185185185,0.09095833584510687
BBH,0.024691358024691357,0.5432098765432098,0.08939710154972781
BBH,0.024691358024691357,0.5679012345679012,0.08759074014754409
BBH,0.024691358024691357,0.5925925925925926,0.08560739458126167
BBH,0.024691358024691357,0.6172839506172839,0.08351478359209827
BBH,0.024691358024691357,0.6419753086419753,0.0813670704178732
BBH,0.024691358024691357,0.6666666666666666,0.07919966771381261
BBH,0.024691358024691357,0.691358024691358,0.07703734740396434
BBH,0.024691358024691357,0.7160493827160493,0.07490495476106235
BBH,0.024691358024691357,0.7407407407407407,0.07283095242645934
BBH,0.024691358024691357,0.7654320987654321,0.07084524877567569
BBH,0.024691358024691357,0.7901234567901234,0.06897595351711956
BBH,0.024691358024691357,0.8148148148148148,0.06724729304373715
BBH,0.024691358024691357,0.8395061728395061,0.06567894730661832
BBH,0.024691358024691357,0.8641975308641975,0.06428645864647346
BBH,0.024691358024691357,0.8888888888888888,0.06308242995358944
BBH,0.024691358024691357,0.9135802469135802,0.062078624150627135
BBH,0.024691358024691357,0.9382716049382716,0.061289941823576
BBH,0.024691358024691357,0.9629629629629629,0.060742566501521884
BBH,0.024691358024691357,0.9876543209876543,0.06048169802881033
BBH,0.024691358024691357,1.0123456790123457,0.06053824210703224
BBH,0.024691358024691357,1.037037037037037,0.06088117240697373
BBH,0.024691358024691357,1.0617283950617282,0.06146534001895632
BBH,0.024691358024691357,1.0864197530864197,0.06226496511103808
BBH,0.024691358024691357,1.1111111111111112,0.06326610230556479
BBH,0.024691358024691357,1.1358024691358024,0.06445871550631926
BBH,0.024691358024691357,1.1604938271604937,0.06583293777281661
BBH,0.024691358024691357,1.1851851851851851,0.06737720951370148
BBH,0.024691358024691357,1.2098765432098766,0.06907728029042315
BBH,0.024691358024691357,1.2345679012345678,0.07091589563228495
BBH,0.024691358024691357,1.259259259259259,0.07287335132275048
BBH,0.024691358024691357,1.2839506172839505,0.07492913758255164
BBH,0.024691358024691357,1.308641975308642,0.07706428830290257
BBH,0.024691358024691357,1.3333333333333333,0.07926215252391967
BBH,0.024691358024691357,1.3580246913580245,0.08150307314032126
BBH,0.024691358024691357,1.382716049382716,0.0837519254169474
BBH,0.024691358024691357,1.4074074074074074,0.08594897220104404
BBH,0.024691358024691357,1.4320987654320987,0.08801546186333005
BBH,0.024691358024691357,1.45679012345679,0.08986888864665843
BBH,0.024691358024691357,1.4814814814814814,0.0914358068045009
BBH,0.024691358024691357,1.5061728395061729,0.09265772474588088
BBH,0.024691358024691357,1.5308641975308641,0.093492048406769
BBH,0.024691358024691357,1.5555555555555554,0.09391150028259775
BBH,0.024691358024691357,1.5802469135802468,0.09390447280159546
BBH,0.024691358024691357,1.6049382716049383,0.09347679381159375
BBH,0.024691358024691357,1.6296296296296295,0.09265356051129567
BBH,0.024691358024691357,1.6543209876543208,0.09147914008780023
BBH,0.024691358024691357,1.6790123456790123,0.09001428410718064
BBH,0.024691358024691357,1.7037037037037037,0.08833071508989218
BBH,0.024691358024691357,1.728395061728395,0.08650453995516641
BBH,0.024691358024691357,1.7530864197530862,0.084610020282715
BBH,0.024691358024691357,1.7777777777777777,0.08271477868859804
BBH,0.024691358024691357,1.8024691358024691,0.0808768661628671
BBH,0.024691358024691357,1.8271604938271604,0.07914358059577152
BBH,0.024691358024691357,1.8518518518518516,0.07755163620889965
BBH,0.024691358024691357,1.876543209876543,0.0761282187682526
BBH,0.024691358024691357,1.9012345679012346,0.07489256530006759
BBH,0.024691358024691357,1.9259259259259258,0.073858030632346
BBH,0.024691358024691357,1.950617283950617,0.07303605218363515
BBH,0.024691358024691357,1.9753086419753085,0.07245877311997048
BBH,0.04938271604938271,0.0,0.07999069313580286
BBH,0.04938271604938271,0.024691358024691357,0.08044756140995277
BBH,0.04938271604938271,0.04938271604938271,0.0812718113904638
BBH,0.04938271604938271,0.07407407407407407,0.08236812913090565
BBH,0.04938271604938271,0.09876543209876543,0.08370044680584335
BBH,0.04938271604938271,0.12345679012345678,0.08524538907797168
BBH,0.04938271604938271,0.14814814814814814,0.08697798491986003
BBH,0.04938271604938271,0.1728395061728395,0.08886619042256484
BBH,0.04938271604938271,0.19753086419753085,0.09086789840323303
BBH,0.04938271604938271,0.2222222222222222,0.09292911125766042
BBH,0.04938271604938271,0.24691358024691357,0.09498326399668158
BBH,0.04938271604938271,0.2716049382716049,0.0969521094915077
BBH,0.04938271604938271,0.2962962962962963,0.09874866752166546
BBH,0.04938271604938271,0.32098765432098764,0.10028255288939468
BBH,0.04938271604938271,0.345679012345679,0.10146752135011519
BBH,0.04938271604938271,0.37037037037037035,0.10223038588400227
BBH,0.04938271604938271,0.3950617283950617,0.10251982257053012
BBH,0.04938271604938271,0.41975308641975306,0.10231337275516453
BBH,0.04938271604938271,0.4444444444444444,0.10162128515267657
BBH,0.04938271604938271,0.4691358024691358,0.10048617776688143
BBH,0.04938271604938271,0.49382716049382713,0.09897684152691817
BBH,0.04938271604938271,0.5185185185185185,0.09717354437710521
BBH,0.04938271604938271,0.5432098765432098,0.0951460639295096
BBH,0.04938271604938271,0.5679012345679012,0.09293716537197864
BBH,0.04938271604938271,0.5925925925925926,0.09056682521225262
BBH,0.04938271604938271,0.6172839506172839,0.0880520448565721
BBH,0.04938271604938271,0.6419753086419753,0.08542228536961109
BBH,0.04938271604938271,0.6666666666666666,0.08272165335142381
BBH,0.04938271604938271,0.691358024691358,0.08000273844599383
BBH,0.04938271604938271,0.7160493827160493,0.07731894749331489
BBH,0.04938271604938271,0.7407407407407407,0.07471877593466171
BBH,0.04938271604938271,0.7654320987654321,0.07224271393566731
BBH,0.04938271604938271,0.7901234567901234,0.06992230941908399
BBH,0.04938271604938271,0.8148148148148148,0.0677806482219892
BBH,0.04938271604938271,0.8395061728395061,0.06583361860970885
BBH,0.04938271604938271,0.8641975308641975,0.0640915446113017
BBH,0.04938271604938271,0.8888888888888888,0.06256103195692816
BBH,0.04938271604938271,0.9135802469135802,0.061247305320119745
BBH,0.04938271604938271,0.9382716049382716,0.06015882236809371
BBH,0.04938271604938271,0.9629629629629629,0.05932516263809695
BBH,0.04938271604938271,0.9876543209876543,0.05889731640708555
BBH,0.04938271604938271,1.0123456790123457,0.05911451314895464
BBH,0.04938271604938271,1.037037037037037,0.05973655773717025
BBH,0.04938271604938271,1.0617283950617282,0.06061161747408255
BBH,0.04938271604938271,1.0864197530864197,0.06170952893824871
BBH,0.04938271604938271,1.1111111111111112,0.06302166844487059
BBH,0.04938271604938271,1.1358024691358024,0.06454325781137168
BBH,0.04938271604938271,1.1604938271604937,0.06626898935927286
BBH,0.04938271604938271,1.1851851851851851,0.06819097579827028
BBH,0.04938271604938271,1.2098765432098766,0.07029723176094695
BBH,0.04938271604938271,1.2345679012345678,0.0725703795263821
BBH,0.04938271604938271,1.259259259259259,0.07498667188011952
BBH,0.04938271604938271,1.2839506172839505,0.0775156350168479
BBH,0.04938271604938271,1.308641975308642,0.08012079436923084
BBH,0.04938271604938271,1.3333333333333333,0.0827620125944836
BBH,0.04938271604938271,1.3580246913580245,0.085399733237912
BBH,0.04938271604938271,1.382716049382716,0.08800041108038187
BBH,0.04938271604938271,1.4074074074074074,0.09054001026792421
BBH,0.04938271604938271,1.4320987654320987,0.09299949688846232
BBH,0.04938271604938271,1.45679012345679,0.09534848133230539
BBH,0.04938271604938271,1.4814814814814814,0.09752666678578611
BBH,0.04938271604938271,1.5061728395061729,0.09944289080950668
BBH,0.04938271604938271,1.5308641975308641,0.10099556158216283
BBH,0.04938271604938271,1.5555555555555554,0.10209741860781824
BBH,0.04938271604938271,1.5802469135802468,0.10269098241785432
BBH,0.04938271604938271,1.6049382716049383,0.10275399712731627
BBH,0.04938271604938271,1.6296296296296295,0.10229883248125576
BBH,0.04938271604938271,1.6543209876543208,0.10136846524055146
BBH,0.04938271604938271,1.6790123456790123,0.10003006154542929
BBH,0.04938271604938271,1.7037037037037037,0.09836691275637834
BBH,0.04938271604938271,1.728395061728395,0.09646984218354364
BBH,0.04938271604938271,1.7530864197530862,0.09442936350364063
BBH,0.04938271604938271,1.7777777777777777,0.0923295812515592
BBH,0.04938271604938271,1.8024691358024691,0.09024427812889903
BBH,0.04938271604938271,1.8271604938271604,0.08823512622221305
BBH,0.04938271604938271,1.8518518518518516,0.0863516684497853
BBH,0.04938271604938271,1.876543209876543,0.08463270450154203
BBH,0.04938271604938271,1.9012345679012346,0.08310907401337952
BBH,0.04938271604938271,1.9259259259259258,0.08180911008556671
BBH,0.04938271604938271,1.950617283950617,0.08077303211693057
BBH,0.04938271604938271,1.9753086419753085,0.08009968547802251
BBH,0.07407407407407407,0.0,0.08897732153609589
BBH,0.07407407407407407,0.024691358024691357,0.0895076095317787
BBH,0.07407407407407407,0.04938271604938271,0.09051338394431557
BBH,0.07407407407407407,0.07407407407407407,0.09186648765154151
BBH,0.07407407407407407,0.09876543209876543,0.09350298725335893
BBH,0.07407407407407407,0.12345679012345678,0.09538250275443497
BBH,0.07407407407407407,0.14814814814814814,0.09746762243907929
BBH,0.07407407407407407,0.1728395061728395,0.09971470800674069
BBH,0.07407407407407407,0.19753086419753085,0.10206900992504855
BBH,0.07407407407407407,0.2222222222222222,0.10446182388839803
BBH,0.07407407407407407,0.24691358024691357,0.10680932499377875
BBH,0.07407407407407407,0.2716049382716049,0.1090134605790527
BBH,0.07407407407407407,0.2962962962962963,0.11096555706216113
BBH,0.07407407407407407,0.32098765432098764,0.11255324898388057
BBH,0.07407407407407407,0.345679012345679,0.11367096118468997
BBH,0.07407407407407407,0.37037037037037035,0.11423344363708747
BBH,0.07407407407407407,0.3950617283950617,0.1141907054386437
BBH,0.07407407407407407,0.41975308641975306,0.11354080039000193
BBH,0.07407407407407407,0.4444444444444444,0.11233380815355773
BBH,0.07407407407407407,0.4691358024691358,0.11065773545507286
BBH,0.07407407407407407,0.49382716049382713,0.10860364005968967
BBH,0.07407407407407407,0.5185185185185185,0.1062301864333289
BBH,0.07407407407407407,0.5432098765432098,0.10355999863652973
BBH,0.07407407407407407,0.5679012345679012,0.10060779362553093
BBH,0.07407407407407407,0.5925925925925926,0.09740748665790665
BBH,0.07407407407407407,0.6172839506172839,0.09401877292261206
BBH,0.07407407407407407,0.6419753086419753,0.09051847634688637
BBH,0.07407407407407407,0.6666666666666666,0.08698790072466148
BBH,0.07407407407407407,0.691358024691358,0.08350264066150362
BBH,0.07407407407407407,0.7160493827160493,0.08012660657821827
BBH,0.07407407407407407,0.7407407407407407,0.0769097433732319
BBH,0.07407407407407407,0.7654320987654321,0.07388826782489506
BBH,0.07407407407407407,0.7901234567901234,0.07108631858241758
BBH,0.07407407407407407,0.8148148148148148,0.06851820838636635
BBH,0.07407407407407407,0.8395061728395061,0.06619077403560447
BBH,0.07407407407407407,0.8641975308641975,0.06410556582064161
BBH,0.07407407407407407,0.8888888888888888,0.06226081227598106
BBH,0.07407407407407407,0.9135802469135802,0.06065333209373759
BBH,0.07407407407407407,0.9382716049382716,0.05928135867317156
BBH,0.07407407407407407,0.9629629629629629,0.058155800526915054
BBH,0.07407407407407407,0.9876543209876543,0.05747308517072766
BBH,0.07407407407407407,1.0123456790123457,0.05793934487905531
BBH,0.07407407407407407,1.037037037037037,0.058846657357036675
BBH,0.07407407407407407,1.0617283950617282,0.05999686993287034
BBH,0.07407407407407407,1.0864197530864197,0.0613774901701071
BBH,0.07407407407407407,1.1111111111111112,0.06298894243098198
BBH,0.07407407407407407,1.1358024691358024,0.06483344666513699
BBH,0.07407407407407407,1.1604938271604937,0.06691238923941882
BBH,0.07407407407407407,1.1851851851851851,0.06922468277180875
BBH,0.07407407407407407,1.2098765432098766,0.07176517062088643
BBH,0.07407407407407407,1.2345679012345678,0.07452292088042228
BBH,0.07407407407407407,1.259259259259259,0.07747947440697461
BBH,0.07407407407407407,1.2839506172839505,0.08060726713539285
BBH,0.07407407407407407,1.308641975308642,0.08386861988754143
BBH,0.07407407407407407,1.3333333333333333,0.08721587810480945
BBH,0.07407407407407407,1.3580246913580245,0.09059343261395544
BBH,0.07407407407407407,1.382716049382716,0.09394230716857521
BBH,0.07407407407407407,1.4074074074074074,0.09720740124443124
BBH,0.07407407407407407,1.4320987654320987,0.1003456134774272
BBH,0.07407407407407407,1.45679012345679,0.10332920799899442
BBH,0.07407407407407407,1.4814814814814814,0.10613498796493294
BBH,0.07407407407407407,1.5061728395061729,0.10871615847935158
BBH,0.07407407407407407,1.5308641975308641,0.11097757914200092
BBH,0.07407407407407407,1.5555555555555554,0.11278630037135978
BBH,0.07407407407407407,1.5802469135802468,0.11401465214418349
BBH,0.07407407407407407,1.6049382716049383,0.11458070387750127
BBH,0.07407407407407407,1.6296296296296295,0.1144646943704729
BBH,0.07407407407407407,1.6543209876543208,0.11370472852891972
BBH,0.07407407407407407,1.6790123456790123,0.1123823288347903
BBH,0.07407407407407407,1.7037037037037037,0.11060550743779106
BBH,0.07407407407407407,1.728395061728395,0.10849335530515154
BBH,0.07407407407407407,1.7530864197530862,0.10616391943327542
BBH,0.07407407407407407,1.7777777777777777,0.10372589815795033
BBH,0.07407407407407407,1.8024691358024691,0.1012739515570954
BBH,0.07407407407407407,1.8271604938271604,0.0988870360421702
BBH,0.07407407407407407,1.8518518518518516,0.09662909516735037
BBH,0.07407407407407407,1.876543209876543,0.0945516834624662
BBH,0.07407407407407407,1.9012345679012346,0.09269882858644737
BBH,0.07407407407407407,1.9259259259259258,0.09111634197701947
BBH,0.07407407407407407,1.950617283950617,0.08987260809545264
BBH,0.07407407407407407,1.9753086419753085,0.08909951014259365
BBH,0.09876543209876543,0.0,0.09912036544592782
BBH,0.09876543209876543,0.024691358024691357,0.09973281501777109
BBH,0.09876543209876543,0.04938271604938271,0.1009401718702394
BBH,0.09876543209876543,0.07407407407407407,0.10259531434702894
BBH,0.09876543209876543,0.09876543209876543,0.1046116513716689
BBH,0.09876543209876543,0.12345679012345678,0.10693266746736987
BBH,0.09876543209876543,0.14814814814814814,0.10950845417858755
BBH,0.09876543209876543,0.1728395061728395,0.1122829270090992
BBH,0.09876543209876543,0.19753086419753085,0.11518615616649203
BBH,0.09876543209876543,0.2222222222222222,0.11812923486469576
BBH,0.09876543209876543,0.24691358024691357,0.1210012358851845
BBH,0.09876543209876543,0.2716049382716049,0.12366900613188199
BBH,0.09876543209876543,0.2962962962962963,0.1259813434778469
BBH,0.09876543209876543,0.32098765432098764,0.12777955795806362
BBH,0.09876543209876543,0.345679012345679,0.12891617209235706
BBH,0.09876543209876543,0.37037037037037035,0.12928160328307378
BBH,0.09876543209876543,0.3950617283950617,0.12883332719720703
BBH,0.09876543209876543,0.41975308641975306,0.1276119640817681
BBH,0.09876543209876543,0.4444444444444444,0.12572101722326148
BBH,0.09876543209876543,0.4691358024691358,0.12326711649111942
BBH,0.09876543209876543,0.49382716049382713,0.12031037263498769
BBH,0.09876543209876543,0.5185185185185185,0.11687668672072124
BBH,0.09876543209876543,0.5432098765432098,0.11300523822245981
BBH,0.09876543209876543,0.5679012345679012,0.10877469664996194
BBH,0.09876543209876543,0.5925925925925926,0.10429681132694527
BBH,0.09876543209876543,0.6172839506172839,0.09969600871864816
BBH,0.09876543209876543,0.6419753086419753,0.09509064244256145
BBH,0.09876543209876543,0.6666666666666666,0.09058143586610287
BBH,0.09876543209876543,0.691358024691358,0.08624681626342807
BBH,0.09876543209876543,0.7160493827160493,0.08214297621788018
BBH,0.09876543209876543,0.7407407407407407,0.07830651845821456
BBH,0.09876543209876543,0.7654320987654321,0.0747581391693448
BBH,0.09876543209876543,0.7901234567901234,0.07150641870770676
BBH,0.09876543209876543,0.8148148148148148,0.06855124720304985
BBH,0.09876543209876543,0.8395061728395061,0.06588670872215226
BBH,0.09876543209876543,0.8641975308641975,0.06350342799968402
BBH,0.09876543209876543,0.8888888888888888,0.06139051685438915
BBH,0.09876543209876543,0.9135802469135802,0.0595374918407727
BBH,0.09876543209876543,0.9382716049382716,0.0579376017818563
BBH,0.09876543209876543,0.9629629629629629,0.05660320734089851
BBH,0.09876543209876543,0.9876543209876543,0.055792535116158656
BBH,0.09876543209876543,1.0123456790123457,0.056385338446495334
BBH,0.09876543209876543,1.037037037037037,0.05749931863443893
BBH,0.09876543209876543,1.0617283950617282,0.05887370214796211
BBH,0.09876543209876543,1.0864197530864197,0.06049358621131489
BBH,0.09876543209876543,1.1111111111111112,0.06236320868187304
BBH,0.09876543209876543,1.1358024691358024,0.0644906231333196
BBH,0.09876543209876543,1.1604938271604937,0.06688447559375853
BBH,0.09876543209876543,1.1851851851851851,0.0695522683995985
BBH,0.09876543209876543,1.2098765432098766,0.07249871198365551
BBH,0.09876543209876543,1.2345679012345678,0.07572384675258473
BBH,0.09876543209876543,1.259259259259259,0.07922086471455189
BBH,0.09876543209876543,1.2839506172839505,0.08297369595852347
BBH,0.09876543209876543,1.308641975308642,0.08695457656353306
BBH,0.09876543209876543,1.3333333333333333,0.09112201471149282
BBH,0.09876543209876543,1.3580246913580245,0.09541981834989832
BBH,0.09876543209876543,1.382716049382716,0.09977809849094252
BBH,0.09876543209876543,1.4074074074074074,0.10411729811103601
BBH,0.09876543209876543,1.4320987654320987,0.10835600905907042
BBH,0.09876543209876543,1.45679012345679,0.11242184293031207
BBH,0.09876543209876543,1.4814814814814814,0.11626037445502754
BBH,0.09876543209876543,1.5061728395061729,0.11982976650669945
BBH,0.09876543209876543,1.5308641975308641,0.12306795841433968
BBH,0.09876543209876543,1.5555555555555554,0.12584863516792957
BBH,0.09876543209876543,1.5802469135802468,0.12798278853721595
BBH,0.09876543209876543,1.6049382716049383,0.12928720960152196
BBH,0.09876543209876543,1.6296296296296295,0.12966009628606612
BBH,0.09876543209876543,1.6543209876543208,0.12910880714501427
BBH,0.09876543209876543,1.6790123456790123,0.1277326519607872
BBH,0.09876543209876543,1.7037037037037037,0.12568734879670207
BBH,0.09876543209876543,1.728395061728395,0.1231506344375852
BBH,0.09876543209876543,1.7530864197530862,0.12029707946795751
BBH,0.09876543209876543,1.7777777777777777,0.1172831649573401
BBH,0.09876543209876543,1.8024691358024691,0.11424071371462895
BBH,0.09876543209876543,1.8271604938271604,0.11127612324241379
BBH,0.09876543209876543,1.8518518518518516,0.10847329864907994
BBH,0.09876543209876543,1.876543209876543,0.10589911975615413
BBH,0.09876543209876543,1.9012345679012346,0.10361163027488901
BBH,0.09876543209876543,1.9259259259259258,0.10167338242283937
BBH,0.09876543209876543,1.950617283950617,0.10017544263152665
BBH,0.09876543209876543,1.9753086419753085,0.09926833779540546
BBH,0.12345679012345678,0.0,0.11057230131433035
BBH,0.12345679012345678,0.024691358024691357,0.11129482723073511
BBH,0.12345679012345678,0.04938271604938271,0.1127704012662604
BBH,0.12345679012345678,0.07407407407407407,0.11483655887418506
BBH,0.12345679012345678,0.09876543209876543,0.11738822747470856
BBH,0.12345679012345678,0.12345679012345678,0.12035457907767315
BBH,0.12345679012345678,0.14814814814814814,0.12367302357850496
BBH,0.12345679012345678,0.1728395061728395,0.1272718574427243
BBH,0.12345679012345678,0.19753086419753085,0.13105777767229182
BBH,0.12345679012345678,0.2222222222222222,0.13490579750586906
BBH,0.12345679012345678,0.24691358024691357,0.13865162833705172
BBH,0.12345679012345678,0.2716049382716049,0.14208890580745348
BBH,0.12345679012345678,0.2962962962962963,0.1449759594208622
BBH,0.12345679012345678,0.32098765432098764,0.14705855600122697
BBH,0.12345679012345678,0.345679012345679,0.1481137362909721
BBH,0.12345679012345678,0.37037037037037035,0.14801011585594306
BBH,0.12345679012345678,0.3950617283950617,0.14675574077302467
BBH,0.12345679012345678,0.41975308641975306,0.14447905832032182
BBH,0.12345679012345678,0.4444444444444444,0.14132743893651836
BBH,0.12345679012345678,0.4691358024691358,0.13738658359500075
BBH,0.12345679012345678,0.49382716049382713,0.13271393295600892
BBH,0.12345679012345678,0.5185185185185185,0.12741130316370403
BBH,0.12345679012345678,0.5432098765432098,0.12164335926953976
BBH,0.12345679012345678,0.5679012345679012,0.11560818524638677
BBH,0.12345679012345678,0.5925925925925926,0.10949966276062559
BBH,0.12345679012345678,0.6172839506172839,0.1034824633275403
BBH,0.12345679012345678,0.6419753086419753,0.09768206742542518
BBH,0.12345679012345678,0.6666666666666666,0.09218514042175971
BBH,0.12345679012345678,0.691358024691358,0.08704509494895904
BBH,0.12345679012345678,0.7160493827160493,0.08228929215055017
BBH,0.12345679012345678,0.7407407407407407,0.07792598828740828
BBH,0.12345679012345678,0.7654320987654321,0.07395024010401356
BBH,0.12345679012345678,0.7901234567901234,0.07034858601865467
BBH,0.12345679012345678,0.8148148148148148,0.06710260373942763
BBH,0.12345679012345678,0.8395061728395061,0.06419156248874923
BBH,0.12345679012345678,0.8641975308641975,0.061594448068995326
BBH,0.12345679012345678,0.8888888888888888,0.059291754805214994
BBH,0.12345679012345678,0.9135802469135802,0.05726791856254653
BBH,0.12345679012345678,0.9382716049382716,0.0555177594205797
BBH,0.12345679012345678,0.9629629629629629,0.05407884443037776
BBH,0.12345679012345678,0.9876543209876543,0.05329347577473635
BBH,0.12345679012345678,1.0123456790123457,0.05386789930287483
BBH,0.12345679012345678,1.037037037037037,0.05509275140351366
BBH,0.12345679012345678,1.0617283950617282,0.05662254427647818
BBH,0.12345679012345678,1.0864197530864197,0.058416391732107116
BBH,0.12345679012345678,1.1111111111111112,0.06047596117038817
BBH,0.12345679012345678,1.1358024691358024,0.06281306363769557
BBH,0.12345679012345678,1.1604938271604937,0.06544318945240939
BBH,0.12345679012345678,1.1851851851851851,0.06838310187654362
BBH,0.12345679012345678,1.2098765432098766,0.07164915955192148
BBH,0.12345679012345678,1.2345679012345678,0.07525555832826837
BBH,0.12345679012345678,1.259259259259259,0.07921220070047487
BBH,0.12345679012345678,1.2839506172839505,0.08352206657379586
BBH,0.12345679012345678,1.308641975308642,0.08817807284468998
BBH,0.12345679012345678,1.3333333333333333,0.09315955450113214
BBH,0.12345679012345678,1.3580246913580245,0.09842871080509828
BBH,0.12345679012345678,1.382716049382716,0.10392765013388493
BBH,0.12345679012345678,1.4074074074074074,0.10957703148582035
BBH,0.12345679012345678,1.4320987654320987,0.11527770179889299
BBH,0.12345679012345678,1.45679012345679,0.12091698390754786
BBH,0.12345679012345678,1.4814814814814814,0.12638057568929634
