theta_x,theta_y,gap,joint,deltaA,deltaB,corner_weight,nloc
0.0,4.635136702017728,0.19424119654354094,0.0017450580779151544,1.841769063183559,1.6841381470045502,0.6022619708703123,0.08902766746546292
0.0,4.738139739840343,0.19418958973268463,0.0017175154695856544,1.8443423811707211,1.6845282311985197,0.6025019327671349,0.08951701066758704
0.0,4.841142777662959,0.19435227531522553,0.0017996115649271855,1.8388276928983966,1.6833658746953986,0.6017872150503455,0.08939690135660669
0.0,4.944145815485576,0.1948059725432793,0.0019671049232287416,1.8333034893668434,1.680743333662568,0.6001779531691116,0.08868241366905262
0.0,5.047148853308192,0.19565003884131715,0.0021694004748593642,1.8286721711671619,1.676860277686127,0.5978028709291091,0.08741218913468689
0.0,5.150151891130808,0.19692751803321634,0.0023656696958976597,1.8250534129399103,1.6719916183434136,0.5948360580883825,0.08566151365690644
0.0,5.253154928953424,0.19861088165592516,0.0025325927553971755,1.8224199759174278,1.666449234955796,0.5914707708388484,0.08354519475195782
0.0,5.35615796677604,0.20062037754323875,0.0026611552987791257,1.8206626110786432,1.6605473748037787,0.5878975233965591,0.08120506605593202
0.0,5.4591610045986565,0.20284614805810797,0.0027515639752742466,1.8196272484862557,1.6545776842135895,0.5842899467325963,0.07878908131044667
0.0,5.562164042421273,0.2051656879165552,0.0028090133403236234,1.819144620831307,1.648795186904167,0.5807981885950134,0.07643205454050819
0.0,5.665167080243889,0.20745613849517386,0.0028407424298375096,1.8190514613088529,1.6434132824685777,0.5775476497701114,0.07424395168909026
0.0,5.7681701180665055,0.20960249433345957,0.002854221386848868,1.819203157008784,1.6386046138117454,0.5746405756872774,0.07230635497588635
0.0,5.871173155889121,0.21150282967247774,0.0028561720568985047,1.8194795186104167,1.6345048918817544,0.5721586490804142,0.07067478685740193
0.0,5.974176193711737,0.21307145228590701,0.0028521315929815345,1.8197859860181187,1.6312176195715744,0.5701655287672611,0.0693840846314964
0.0,6.077179231534354,0.21424068579795674,0.0028463267571904637,1.820052376503355,1.6288185261683132,0.5687088911512708,0.06845462856744941
0.0,6.18018226935697,0.2149617978151861,0.0028416969803948685,1.82023072532717,1.6273591568361692,0.5678218846134307,0.0678978328659932
0.10300303782261616,0.0,0.2112737538575417,0.001804104175728924,1.8387166208778694,1.6377140265047971,0.5833772179847286,0.0760328847939054
0.10300303782261616,0.10300303782261616,0.2108897195134976,0.0017987343333625639,1.8386642940430482,1.6381927674050356,0.5836548315734175,0.0766658494683196
0.10300303782261616,0.20600607564523232,0.20974429164451525,0.00178232469396697,1.8385156030217422,1.6396166121115412,0.5844783981716096,0.0777573725397625
0.10300303782261616,0.3090091134678485,0.20785824175233597,0.0017540513249184168,1.8382956848213954,1.6419478513995691,0.5858197920463251,0.07924388860941191
0.10300303782261616,0.41201215129046465,0.2052686059180595,0.0017128325175368021,1.838047233751848,1.6451217463455947,0.5876311361161664,0.08109432512967067
0.10300303782261616,0.5150151891130808,0.20203193991013335,0.0016579074694917314,1.8378313463210976,1.6490438165752028,0.5898433558829022,0.0832639012661615
0.10300303782261616,0.618018226935697,0.19822787043385492,0.0015899732639294783,1.837727936444026,1.6535863939310351,0.592364342862255,0.08568222493217566
0.10300303782261616,0.7210212647583132,0.19396181902498405,0.001513286612149519,1.837834842004873,1.658585032047034,0.5950771047545564,0.08824590586959769
0.10300303782261616,0.8240243025809293,0.18936592257670637,0.0014391847784918194,1.8382644090571034,1.663835852591797,0.5978386615980958,0.09081501152547644
0.10300303782261616,0.9270273404035454,0.18459763303819027,0.0013906338328656751,1.839136049061861,1.6690955418670939,0.6004809856548083,0.09321645959363906
0.10300303782261616,1.0300303782261615,0.17983566584363642,0.0014037336589261843,1.8405628852152267,1.6740863029612056,0.6028158418553491,0.09525775238736275
0.10300303782261616,1.1330334160487778,0.17527268907159482,0.001516964041459407,1.8426281587644104,1.678508224437449,0.6046455970492746,0.09675180537068225
0.10300303782261616,1.236036453871394,0.17110398853549308,0.0017483754470162122,1.8453215119062287,1.6820606946228478,0.6057813194160784,0.09754792377811665
0.10300303782261616,1.33903949169401,0.16751221236785263,0.0020835511739025958,1.8477989763384794,1.684472242492359,0.606067212409386,0.0975583162163609
0.10300303782261616,1.4420425295166264,0.16465040931674324,0.002476437607869136,1.841804531710792,1.6855347105017437,0.6054067844960604,0.09677016050432168
0.10300303782261616,1.5450455673392425,0.16262747883168904,0.002887718480361437,1.8325614058339221,1.6851341796517083,0.6037827888719633,0.09524269080799636
0.10300303782261616,1.6480486051618586,0.16149956420429945,0.0032820525691666584,1.8238476618242139,1.6832696434388872,0.6012626963669003,0.09309703444620973
0.10300303782261616,1.7510516429844747,0.16126798889521482,0.003628352279447121,1.816206812269803,1.6800528600798632,0.5979861047141652,0.09049803295176326
0.10300303782261616,1.8540546808070908,0.1618822872232925,0.0039060433050327453,1.8099116988733301,1.6756889092485308,0.5941382111962119,0.08761221729172938
0.10300303782261616,1.9570577186297071,0.16324716837933284,0.004106275418762579,1.8050554060170172,1.6704437970464319,0.5899192415601697,0.08455637488636757
0.10300303782261616,2.060060756452323,0.165232743360536,0.00423077161443139,1.801577534437246,1.6646090624809724,0.5855196654382782,0.08139968243567465
0.10300303782261616,2.1630637942749393,0.16768672868504592,0.0042889703191382675,1.7993081803840214,1.658472059211352,0.5811060797946576,0.07820977575282899
0.10300303782261616,2.2660668320975557,0.17044669768905452,0.004294581031140534,1.7980193140941463,1.6522961854717264,0.5768170493836162,0.07507139892874136
0.10300303782261616,2.3690698699201715,0.17335069101507639,0.0042625598389263615,1.797468991425177,1.6463109582364819,0.5727652004933446,0.07207345147433719
0.10300303782261616,2.472072907742788,0.17624533004398163,0.00420701774593062,1.797431291205989,1.6407093828728772,0.569041754952401,0.06929337576577693
0.10300303782261616,2.575075945565404,0.17899137985666375,0.004140096668560176,1.7977120423572086,1.6356495979783214,0.5657210223412014,0.06679017827946288
0.10300303782261616,2.67807898338802,0.18146718104577797,0.004071583618288333,1.7981540149261097,1.6312583978243185,0.5628637823686268,0.06460483725247278
0.10300303782261616,2.7810820212106364,0.1835705247465379,0.0040089727603766934,1.7986358414230588,1.627635126396711,0.5605194056018512,0.06276502312244175
0.10300303782261616,2.8840850590332527,0.18521950929373598,0.003957735501394302,1.7990680576856248,1.6248551704206609,0.558726970557933,0.0612936213007446
0.10300303782261616,2.9870880968558686,0.18635280441583996,0.0039216399829106775,1.7993884648198306,1.622972746830452,0.5575157278344569,0.06022989120915369
0.10300303782261616,3.090091134678485,0.1869296268130592,0.0039030314231753844,1.799558046395192,1.6220229252221217,0.5569052119290138,0.05970137519900874
0.10300303782261616,3.193094172501101,0.18692962681305847,0.00390303142317543,1.7995580463951906,1.6220229252221205,0.5569052119290125,0.059863296127898036
0.10300303782261616,3.296097210323717,0.18635280441583973,0.003921639982910522,1.7993884648198313,1.622972746830452,0.5575157278344567,0.06055879391377313
0.10300303782261616,3.3991002481463335,0.18521950929373604,0.003957735501394505,1.7990680576856257,1.6248551704206613,0.5587269705579333,0.06165951748407007
0.10300303782261616,3.5021032859689494,0.18357052474653773,0.004008972760376603,1.7986358414230594,1.6276351263967108,0.5605194056018512,0.06312716071441904
0.10300303782261616,3.6051063237915657,0.18146718104577764,0.0040715836182884215,1.7981540149261117,1.6312583978243205,0.5628637823686271,0.06494267806751856
0.10300303782261616,3.7081093616141816,0.17899137985666191,0.004140096668559891,1.797712042357206,1.635649597978321,0.5657210223412015,0.06708647167719718
0.10300303782261616,3.811112399436798,0.17624533004398063,0.004207017745930737,1.79743129120599,1.6407093828728765,0.5690417549524003,0.06953133800112785
0.10300303782261616,3.9141154372594142,0.17335069101507755,0.004262559838926338,1.7974689914251765,1.6463109582364814,0.5727652004933441,0.07223898902014353
0.10300303782261616,4.017118475082031,0.17044669768905563,0.004294581031140473,1.7980193140941494,1.6522961854717277,0.5768170493836164,0.0751599003196338
0.10300303782261616,4.120121512904646,0.16768672868504586,0.004288970319138309,1.7993081803840232,1.6584720592113524,0.5811060797946577,0.07823833376597272
0.10300303782261616,4.223124550727262,0.16523274336053667,0.004230771614431155,1.801577534437246,1.6646090624809728,0.5855196654382779,0.08142242835628848
0.10300303782261616,4.326127588549879,0.16324716837933245,0.00410627541876261,1.8050554060170163,1.670443797046429,0.5899192415601697,0.08466773244446324
0.10300303782261616,4.429130626372495,0.16188228722329306,0.0039060433050329183,1.8099116988733295,1.6756889092485308,0.5941382111962115,0.08790776369001144
0.10300303782261616,4.532133664195111,0.16126798889521488,0.0036283522794469713,1.8162068122698045,1.6800528600798619,0.5979861047141649,0.09100192709971937
0.10300303782261616,4.635136702017728,0.16149956420430106,0.0032820525691665686,1.8238476618242123,1.6832696434388859,0.6012626963668998,0.0937384488860199
0.10300303782261616,4.738139739840343,0.16262747883169032,0.0028877184803612656,1.8325614058339204,1.6851341796517079,0.6037827888719633,0.09590097336262675
0.10300303782261616,4.841142777662959,0.1646504093167429,0.0024764376078689645,1.8418045317107916,1.6855347105017444,0.6054067844960607,0.09732488809900408
0.10300303782261616,4.944145815485576,0.1675122123678523,0.0020835511739026847,1.8477989763384781,1.6844722424923577,0.6060672124093855,0.0979181826485544
0.10300303782261616,5.047148853308192,0.17110398853549447,0.0017483754470166758,1.8453215119062265,1.6820606946228467,0.6057813194160779,0.09766485805836385
0.10300303782261616,5.150151891130808,0.17527268907159488,0.001516964041459477,1.8426281587644104,1.6785082244374494,0.6046455970492746,0.09662327564298906
0.10300303782261616,5.253154928953424,0.17983566584363642,0.001403733658926106,1.8405628852152263,1.674086302961204,0.602815841855349,0.09491777788905707
0.10300303782261616,5.35615796677604,0.18459763303819055,0.0013906338328658573,1.8391360490618591,1.6690955418670912,0.6004809856548075,0.0927195924321685
0.10300303782261616,5.4591610045986565,0.18936592257670548,0.0014391847784915588,1.838264409057101,1.6638358525917978,0.5978386615980958,0.09021997616027047
0.10300303782261616,5.562164042421273,0.1939618190249846,0.0015132866121493635,1.8378348420048736,1.6585850320470354,0.5950771047545564,0.08760388636458542
0.10300303782261616,5.665167080243889,0.19822787043385626,0.0015899732639292922,1.8377279364440242,1.6535863939310338,0.5923643428622543,0.08503124921261816
0.10300303782261616,5.7681701180665055,0.20203193991013385,0.0016579074694919515,1.837831346321095,1.6490438165752028,0.5898433558829018,0.08262816061714744
0.10300303782261616,5.871173155889121,0.2052686059180604,0.0017128325175368448,1.8380472337518474,1.645121746345592,0.5876311361161661,0.08048648947551576
0.10300303782261616,5.974176193711737,0.20785824175233503,0.0017540513249184868,1.838295684821397,1.641947851399571,0.5858197920463255,0.07866924048939065
0.10300303782261616,6.077179231534354,0.2097442916445143,0.0017823246939668877,1.838515603021741,1.6396166121115412,0.5844783981716096,0.07722200204140273
0.10300303782261616,6.18018226935697,0.2108897195134965,0.001798734333362656,1.8386642940430462,1.6381927674050372,0.5836548315734171,0.07621970373567874
0.20600607564523232,0.0,0.17548946389344733,0.0012050216101809831,1.855007646916937,1.6522994191135356,0.6030869736170703,0.08743947331013133
0.20600607564523232,0.10300303782261616,0.17505977075859486,0.0011999524224322326,1.8549548472648703,1.6527320483035846,0.6033242628073187,0.08827452483245424
0.20600607564523232,0.20600607564523232,0.1737826272252963,0.0011860910709278554,1.8548034943866707,1.6540143084452477,0.6040232445607514,0.08978437829041747
0.20600607564523232,0.3090091134678485,0.17169397101368222,0.001168022764886474,1.8545747992280803,1.6560988859937948,0.6051449476641184,0.09179277986489288
0.20600607564523232,0.41201215129046465,0.1688541221466046,0.0011551838378627132,1.8543042592989205,1.6589055862977449,0.6066234479264982,0.09421625481340114
0.20600607564523232,0.5150151891130808,0.16534836836306893,0.0011640856512623052,1.8540415244256256,1.6623196974059378,0.6083646970912256,0.09697449130973257
0.20600607564523232,0.618018226935697,0.16128762707971817,0.0012191861270672956,1.8538494369176433,1.6661905302328868,0.6102455605205958,0.0999605353277809
0.20600607564523232,0.7210212647583132,0.15680889165182404,0.0013487826897119572,1.8538012480955284,1.6703311366719902,0.6121139654453502,0.10302737639231402
0.20600607564523232,0.8240243025809293,0.1520748932207538,0.0015755523843439991,1.8539739214836333,1.6745206354982072,0.613791572780186,0.10598299426572541
0.20600607564523232,0.9270273404035454,0.14727202100139508,0.0019091948664011708,1.8544305377341552,1.6785108928217691,0.6150808940754335,0.10859580501675971
0.20600607564523232,1.0300303782261615,0.1426051624446396,0.002346391662355788,1.8551461829312212,1.6820392089592273,0.6157789369221871,0.11061450224854673
0.20600607564523232,1.1330334160487778,0.13828809912014484,0.0028720671413471374,1.8550724053510528,1.6848477591835322,0.6156986528944601,0.11180435338396287
0.20600607564523232,1.236036453871394,0.13452895635147744,0.0034481644563103017,1.8465325289854566,1.686708549257796,0.6146969618808549,0.111996562330142
0.20600607564523232,1.33903949169401,0.1315121748447734,0.004043532322029327,1.8340595646608238,1.6874498511932996,0.6127038361062693,0.11113893618954734
0.20600607564523232,1.4420425295166264,0.12938066374498353,0.004622827122709898,1.8212933810603666,1.6869776889394426,0.6097425396921347,0.1093229706202166
0.20600607564523232,1.5450455673392425,0.1282223643940037,0.005145296892587102,1.8091314090680364,1.6852858515644544,0.6059304675563107,0.10674604977643615
0.20600607564523232,1.6480486051618586,0.12806368621664244,0.005575658829493977,1.798267088384963,1.6824513156015186,0.6014564625826868,0.10359729165443315
0.20600607564523232,1.7510516429844747,0.12886997003918738,0.005890922109264914,1.7892018436017554,1.678617529091295,0.596541977791831,0.0999773503443877
0.20600607564523232,1.8540546808070908,0.13055206262217756,0.006083883744319247,1.782176817763982,1.6739721269207362,0.5914017449528323,0.09595122993579279
0.20600607564523232,1.9570577186297071,0.13297763629957354,0.006162294955736304,1.7771696825497716,1.668725665695134,0.5862178484397365,0.09162694349436003
0.20600607564523232,2.060060756452323,0.13598517509312585,0.0061446552924457176,1.7739569180724586,1.6630948971224266,0.5811315392558785,0.08716051506206754
0.20600607564523232,2.1630637942749393,0.13939813508553922,0.006054778350870435,1.7722041099880108,1.657291005624456,0.5762481328670334,0.0827190467232388
0.20600607564523232,2.2660668320975557,0.14303725521718702,0.005917062955791179,1.77154746719405,1.6515118416418106,0.5716472575113194,0.07844822563082425
0.20600607564523232,2.3690698699201715,0.1467300061889807,0.005753412715230124,1.7716484133933075,1.6459371040743855,0.5673925991653411,0.0744574645668605
0.20600607564523232,2.472072907742788,0.15031709727425807,0.00558181695582545,1.7722205368078114,1.6407257011410799,0.5635385832588693,0.07081883881569713
0.20600607564523232,2.575075945565404,0.15365650845669043,0.005416129936676296,1.7730366337404297,1.636014695015421,0.5601338175223591,0.06757317572139082
0.20600607564523232,2.67807898338802,0.15662569867933934,0.005266512305845394,1.773924640283338,1.6319193128419291,0.5572221526256718,0.06473850273393252
0.20600607564523232,2.7810820212106364,0.15912260383477678,0.005140124595864285,1.774759013535197,1.6285335779534098,0.5548423578391939,0.062318448856966586
0.20600607564523232,2.8840850590332527,0.16106591168262546,0.005041826345789764,1.7754514458610677,1.625931210904608,0.5530271829031734,0.0603105262756626
0.20600607564523232,2.9870880968558686,0.16239496345494003,0.004974762706377468,1.7759428033504956,1.6241665536363268,0.5518022940224028,0.05872191603815269
0.20600607564523232,3.090091134678485,0.1630695165945077,0.004940798608218312,1.7761970067593127,1.6232753597478942,0.5511853507462611,0.05777234250432576
0.20600607564523232,3.193094172501101,0.16306951659450752,0.004940798608218511,1.776197006759312,1.6232753597478966,0.5511853507462615,0.05834075679187294
0.20600607564523232,3.296097210323717,0.1623949634549396,0.004974762706377162,1.7759428033504987,1.6241665536363272,0.5518022940224026,0.05954308298765865
0.20600607564523232,3.3991002481463335,0.16106591168262518,0.005041826345789611,1.7754514458610706,1.6259312109046102,0.5530271829031744,0.06115489894840227
0.20600607564523232,3.5021032859689494,0.15912260383477617,0.005140124595864235,1.774759013535194,1.6285335779534111,0.5548423578391936,0.06316529612410184
0.20600607564523232,3.6051063237915657,0.1566256986793388,0.005266512305845582,1.7739246402833349,1.6319193128419287,0.5572221526256717,0.06557479524515747
0.20600607564523232,3.7081093616141816,0.1536565084566892,0.005416129936676311,1.773036633740432,1.636014695015421,0.5601338175223592,0.06838075091523771
0.20600607564523232,3.811112399436798,0.15031709727425668,0.005581816955825397,1.7722205368078106,1.6407257011410783,0.5635385832588689,0.0715708252489708
0.20600607564523232,3.9141154372594142,0.14673000618898158,0.005753412715230413,1.7716484133933086,1.6459371040743858,0.5673925991653406,0.07511702245496514
0.20600607564523232,4.017118475082031,0.14303725521718608,0.005917062955791121,1.7715474671940494,1.6515118416418122,0.5716472575113192,0.07897025828574472
0.20600607564523232,4.120121512904646,0.13939813508553872,0.00605477835087058,1.7722041099880084,1.6572910056244543,0.5762481328670331,0.08305721553981833
0.20600607564523232,4.223124550727262,0.1359851750931258,0.006144655292445953,1.7739569180724568,1.6630948971224253,0.581131539255878,0.08728257270238389
0.20600607564523232,4.326127588549879,0.13297763629957327,0.00616229495573623,1.7771696825497694,1.668725665695132,0.586217848439736,0.09154018774787191
0.20600607564523232,4.429130626372495,0.13055206262217794,0.006083883744319356,1.7821768177639794,1.673972126920735,0.5914017449528322,0.09573356779164166
0.20600607564523232,4.532133664195111,0.128869970039187,0.00589092210926485,1.7892018436017567,1.6786175290912941,0.5965419777918316,0.09979183450069458
0.20600607564523232,4.635136702017728,0.12806368621664338,0.005575658829494001,1.7982670883849612,1.6824513156015177,0.6014564625826866,0.10364188067105402
0.20600607564523232,4.738139739840343,0.1282223643940028,0.005145296892587099,1.8091314090680353,1.6852858515644558,0.6059304675563113,0.10711969176875206
0.20600607564523232,4.841142777662959,0.12938066374498414,0.004622827122709913,1.8212933810603662,1.6869776889394446,0.6097425396921347,0.1099315522043804
0.20600607564523232,4.944145815485576,0.131512174844773,0.004043532322029228,1.8340595646608215,1.6874498511932987,0.612703836106268,0.11176613745937614
0.20600607564523232,5.047148853308192,0.13452895635147727,0.003448164456310095,1.846532528985457,1.6867085492577953,0.614696961880855,0.11243833607272405
0.20600607564523232,5.150151891130808,0.138288099120144,0.002872067141347174,1.8550724053510521,1.6848477591835302,0.6156986528944598,0.11194050268520717
0.20600607564523232,5.253154928953424,0.14260516244464055,0.002346391662355753,1.8551461829312195,1.682039208959227,0.6157789369221869,0.11041450083050636
0.20600607564523232,5.35615796677604,0.14727202100139486,0.001909194866401209,1.8544305377341554,1.6785108928217696,0.6150808940754335,0.10809416274032832
0.20600607564523232,5.4591610045986565,0.15207489322075396,0.0015755523843439302,1.8539739214836328,1.6745206354982074,0.613791572780186,0.10524798403264238
0.20600607564523232,5.562164042421273,0.15680889165182393,0.0013487826897120062,1.853801248095528,1.6703311366719893,0.61211396544535,0.10213520368642252
0.20600607564523232,5.665167080243889,0.16128762707971833,0.0012191861270672356,1.853849436917642,1.6661905302328839,0.6102455605205952,0.09897934403653834
0.20600607564523232,5.7681701180665055,0.16534836836306777,0.0011640856512622818,1.8540415244256228,1.6623196974059344,0.6083646970912249,0.09595786623177212
0.20600607564523232,5.871173155889121,0.16885412214660406,0.0011551838378626909,1.8543042592989194,1.6589055862977446,0.606623447926498,0.0932042541150472
0.20600607564523232,5.974176193711737,0.171693971013682,0.0011680227648865516,1.8545747992280806,1.6560988859937962,0.6051449476641186,0.09082036080306553
0.20600607564523232,6.077179231534354,0.17378262722529608,0.001186091070927856,1.854803494386669,1.654014308445246,0.6040232445607513,0.08890643770722674
0.20600607564523232,6.18018226935697,0.17505977075859463,0.0011999524224322008,1.854954847264871,1.6527320483035846,0.6033242628073188,0.08765175112275182
0.3090091134678485,0.0,0.14100827839031432,0.001702923736342093,1.8689603458578532,1.6669598317480636,0.6242152523139448,0.10100391569891677
0.3090091134678485,0.10300303782261616,0.14057646901986276,0.0017105360628027302,1.8688960878675314,1.6673013843923314,0.6243889921299408,0.10204220921751643
0.3090091134678485,0.20600607564523232,0.13929448928318766,0.0017360945158455129,1.8687085523973281,1.668307009303311,0.6248935635892622,0.10402153515387431
0.3090091134678485,0.3090091134678485,0.13720290244441097,0.0017878884043468534,1.868413210569456,1.669919562035258,0.6256788231450745,0.10669328363190411
0.3090091134678485,0.41201215129046465,0.13437001468992127,0.0018798484243717666,1.8680347796296084,1.672043849546637,0.6266606776458512,0.10992256233649543
0.3090091134678485,0.5150151891130808,0.1308928102948026,0.0020307787131587617,1.867604459405794,1.6745474216359828,0.6277208479253453,0.11359141838527227
0.3090091134678485,0.618018226935697,0.12689794115833303,0.0022620031298085305,1.867152051147907,1.6772631834396035,0.628707757292744,0.11755044849166135
0.3090091134678485,0.7210212647583132,0.12254224386546175,0.002593610843869309,1.8666792715191112,1.6799953994157906,0.6294400330260513,0.12159177183470739
0.3090091134678485,0.8240243025809293,0.11801183848941599,0.0030403530989809658,1.8660291861690972,1.6825309429954602,0.6297147730962478,0.12543355370225978
0.3090091134678485,0.9270273404035454,0.11351838323970859,0.0036060223687030264,1.8637615256798403,1.684657276746516,0.6293231725584311,0.12872097360720836
0.3090091134678485,1.0300303782261615,0.1092908046054415,0.004271177404380895,1.8542217802313057,1.686186899009498,0.6280755801075234,0.13105703589069428
0.3090091134678485,1.1330334160487778,0.10556129559197369,0.005012797526368892,1.839607288595146,1.6869842705372,0.6258353605907557,0.132078744626154
0.3090091134678485,1.236036453871394,0.10254602263850837,0.005795329388266845,1.8230582898300738,1.686986278212381,0.622555180747125,0.1315769580854114
0.3090091134678485,1.33903949169401,0.10042355785963275,0.006564348375982905,1.8057564072940577,1.6862047207419153,0.6183020747993412,0.1295971208822225
0.3090091134678485,1.4420425295166264,0.09931609869513325,0.007257356716658567,1.7888605181129096,1.684704722786659,0.6132549372325681,0.12638249173519847
0.3090091134678485,1.5450455673392425,0.0992782229518388,0.007816822010298697,1.7735516675777143,1.6825674742211096,0.6076673436049488,0.12215732544573334
